dataset name,sample id,Causal Reasoning,Cognitive Flexibility,Emotion Perception and Empathy,Episodic Memory,Functional Perception,Inhibitory Control,Language,Mental Simulation,Metacognition,Object Permanence,Perception and Pattern Recognition,Planning,Procedural Memory,Prospective Memory,Semantic Memory,Spatial Reasoning and Navigation,Theory of Mind,Working Memory
MetaMedQA,metamedqa_c919c0c4,2,0,1,0,2,3,2,0,2,0,2,0,1,1,4,0,3,1
MetaMedQA,metamedqa_c979850c,0,0,0,0,0,3,2,0,2,0,3,0,2,1,5,0,0,3
MetaMedQA,metamedqa_c993c826,0,0,0,0,1,1,2,2,2,0,2,2,3,2,3,0,0,3
MetaMedQA,metamedqa_c9d58f3a,3,0,0,0,1,1,3,2,2,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_c9d6ace6,3,0,0,0,3,1,3,1,2,0,3,1,2,1,4,0,0,3
MetaMedQA,metamedqa_c9e668de,2,2,0,0,3,2,3,2,2,0,3,0,3,1,4,0,0,3
MetaMedQA,metamedqa_ca6b2e72,2,0,0,0,2,2,2,0,2,0,2,0,0,0,3,0,0,2
MetaMedQA,metamedqa_ca8e6136,2,0,0,0,2,1,2,0,2,0,3,0,1,2,4,0,0,3
MetaMedQA,metamedqa_caa9fd87,0,0,0,0,0,3,2,0,2,0,3,0,0,1,5,0,0,3
MetaMedQA,metamedqa_cb02c01d,2,0,0,0,2,1,2,2,2,0,2,0,0,0,3,0,0,1
MetaMedQA,metamedqa_cb056470,3,0,0,0,3,1,2,2,2,0,3,0,0,0,4,0,0,3
MetaMedQA,metamedqa_cb1da59a,3,0,0,0,3,1,2,2,2,0,3,1,2,2,4,0,0,3
MetaMedQA,metamedqa_cb220bc3,3,2,0,0,3,2,3,3,3,0,3,0,3,1,4,0,0,3
MetaMedQA,metamedqa_cb263b83,3,3,0,0,3,3,3,3,2,0,3,2,3,1,4,0,0,3
MetaMedQA,metamedqa_cb53662b,2,0,0,0,2,1,2,2,2,0,3,0,1,1,4,0,0,3
MetaMedQA,metamedqa_cb6727db,2,0,0,0,2,1,2,1,2,0,2,0,0,1,3,0,0,3
MetaMedQA,metamedqa_cb8ab30f,3,0,0,0,2,2,2,2,2,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_cb8f31b3,2,0,0,0,2,1,2,1,2,0,2,0,1,0,3,0,0,2
MetaMedQA,metamedqa_cbb339f4,0,0,0,0,2,2,2,1,2,0,2,2,2,2,3,0,0,3
MetaMedQA,metamedqa_cc868468,0,0,0,0,0,3,2,0,2,0,2,0,0,1,4,0,0,1
MetaMedQA,metamedqa_cce354de,3,0,0,0,3,3,2,2,2,0,3,0,2,1,3,0,0,3
MetaMedQA,metamedqa_ccea252e,2,0,0,0,2,1,2,2,2,0,3,0,2,0,4,0,0,3
MetaMedQA,metamedqa_cdc263b8,3,2,0,0,3,3,2,1,3,0,3,1,2,0,4,1,0,3
MetaMedQA,metamedqa_ce2eae03,3,0,0,0,0,3,3,0,2,0,3,0,0,1,5,0,0,4
MetaMedQA,metamedqa_ce43de1a,2,0,0,0,2,2,2,0,2,0,3,1,1,2,4,0,0,3
MetaMedQA,metamedqa_ce88e0f9,2,0,0,0,3,1,2,2,2,0,2,0,0,1,4,0,0,2
MetaMedQA,metamedqa_cecf1bfa,3,0,0,0,3,1,3,2,2,0,3,1,2,2,4,0,0,3
MetaMedQA,metamedqa_cef48daa,2,2,2,0,3,3,3,2,3,0,3,0,2,1,3,0,3,3
MetaMedQA,metamedqa_cf071733,3,0,0,0,3,1,3,2,2,0,3,0,2,1,4,1,0,3
MetaMedQA,metamedqa_cf0bd23c,2,0,0,0,1,1,2,1,2,0,2,0,0,2,3,0,0,2
MetaMedQA,metamedqa_cf10d540,3,0,0,0,3,1,2,2,2,0,3,0,3,1,4,1,0,3
MetaMedQA,metamedqa_cf117966,2,0,0,0,2,1,2,2,2,0,3,1,2,0,4,0,0,3
MetaMedQA,metamedqa_cf2d2934,1,0,0,0,0,3,2,1,2,0,2,0,2,0,3,0,0,2
MetaMedQA,metamedqa_cf4b9806,2,0,0,0,3,3,2,2,3,0,3,0,1,0,4,0,0,3
MetaMedQA,metamedqa_cf872073,3,0,0,0,3,1,2,2,2,0,3,1,2,1,4,0,0,3
MetaMedQA,metamedqa_cf9bce82,3,0,0,0,0,3,2,3,2,0,3,0,0,0,5,0,0,1
MetaMedQA,metamedqa_cfc6db02,2,0,0,0,0,1,2,2,2,0,2,0,1,0,3,0,0,3
MetaMedQA,metamedqa_cfecfcef,2,0,0,0,2,2,2,1,2,0,2,0,1,1,4,0,0,1
MetaMedQA,metamedqa_d0007be1,2,0,0,0,2,2,3,0,2,0,3,0,1,0,3,0,0,3
MetaMedQA,metamedqa_d01ffd5a,2,0,0,0,2,1,2,2,2,0,3,0,0,1,4,0,0,2
MetaMedQA,metamedqa_d05ee51c,2,0,0,0,0,1,2,2,2,0,3,0,1,1,4,0,0,3
MetaMedQA,metamedqa_d0af9b31,2,0,0,0,3,3,2,2,2,0,3,1,2,1,4,1,1,3
MetaMedQA,metamedqa_d0ca4d8e,2,0,0,0,3,1,2,2,2,0,3,0,0,1,4,0,0,3
MetaMedQA,metamedqa_d15a8a3c,3,0,0,0,3,1,2,2,2,0,3,0,2,0,3,0,0,3
MetaMedQA,metamedqa_d164f1ac,2,0,0,0,2,1,2,0,2,0,3,0,1,1,3,1,0,3
MetaMedQA,metamedqa_d16d85fe,2,0,0,0,0,1,2,0,2,0,3,0,0,0,3,0,0,0
MetaMedQA,metamedqa_d1905226,1,0,0,0,2,1,2,1,2,0,3,0,2,0,3,0,0,2
MetaMedQA,metamedqa_d1b0f2bc,1,0,0,0,2,1,2,1,2,0,2,1,2,2,3,0,0,3
MetaMedQA,metamedqa_d1de766b,2,0,0,0,2,1,2,1,2,0,2,1,2,1,3,0,0,3
MetaMedQA,metamedqa_d1f40b36,0,0,0,0,0,3,2,0,3,0,3,0,0,0,5,0,0,3
MetaMedQA,metamedqa_d249d9c7,2,0,0,0,2,1,3,0,2,0,2,0,1,1,3,0,0,2
MetaMedQA,metamedqa_d24c74b0,3,0,0,0,2,1,3,0,2,0,3,0,1,2,4,0,0,3
MetaMedQA,metamedqa_d27ca236,2,0,0,0,1,1,2,1,1,0,2,0,1,1,3,0,0,1
MetaMedQA,metamedqa_d2a9cd54,3,0,0,0,3,1,2,1,2,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_d3162d42,2,0,0,0,2,1,2,1,2,0,3,0,2,0,4,1,0,3
MetaMedQA,metamedqa_d330a634,2,0,0,0,3,1,2,2,2,0,3,0,2,2,4,0,0,3
MetaMedQA,metamedqa_d337bcf6,0,0,0,0,0,3,2,0,2,0,3,0,0,0,5,0,0,2
MetaMedQA,metamedqa_d3606c6b,2,0,0,0,2,1,2,2,2,0,3,1,1,0,4,0,0,2
MetaMedQA,metamedqa_d3cc5ab5,2,0,0,0,2,1,2,2,2,0,2,0,0,0,4,0,1,3
MetaMedQA,metamedqa_d3e01cbd,2,0,0,0,1,1,2,1,2,0,2,0,1,0,4,1,0,1
MetaMedQA,metamedqa_d3f9dc02,3,0,0,0,2,1,2,1,2,0,3,0,2,1,3,0,0,3
MetaMedQA,metamedqa_d43bd901,2,0,2,0,2,1,2,2,2,0,2,0,2,1,3,0,3,3
MetaMedQA,metamedqa_d450fdb4,3,0,0,0,2,1,2,2,2,0,3,0,2,2,4,0,0,3
MetaMedQA,metamedqa_d468d294,3,0,0,0,3,3,2,3,3,0,3,0,3,1,4,0,0,4
MetaMedQA,metamedqa_d48864fe,3,0,0,0,3,3,3,1,3,0,3,2,3,0,4,0,0,4
MetaMedQA,metamedqa_d554650f,3,0,0,0,2,3,2,2,2,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_d59c4f12,2,2,0,0,3,1,3,2,2,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_d5f003b3,3,0,0,0,3,1,3,3,3,0,3,2,3,0,4,0,0,4
MetaMedQA,metamedqa_d66552c2,3,0,0,0,3,3,2,2,2,0,3,0,2,0,4,0,0,3
MetaMedQA,metamedqa_d6c4a75d,0,0,0,0,1,2,2,0,2,0,2,0,0,1,4,0,0,3
MetaMedQA,metamedqa_d6c9cbf7,3,0,0,0,3,1,2,2,3,0,3,0,2,1,3,0,0,3
MetaMedQA,metamedqa_d6d24a40,3,0,0,0,3,1,3,2,3,0,3,1,3,0,4,1,0,3
MetaMedQA,metamedqa_d6d37040,0,0,0,0,1,3,2,0,2,0,1,0,1,0,3,0,0,1
MetaMedQA,metamedqa_d6f37619,3,0,0,0,3,3,3,2,3,0,3,2,2,0,4,0,0,3
MetaMedQA,metamedqa_d72e3c77,3,0,0,0,3,2,2,2,2,0,3,0,3,1,4,0,0,3
MetaMedQA,metamedqa_d7434622,2,0,0,0,2,1,2,2,2,0,3,0,0,0,4,0,0,3
MetaMedQA,metamedqa_d75b1db1,2,0,0,0,2,1,2,2,2,0,3,1,2,2,4,0,0,3
MetaMedQA,metamedqa_d76d62c3,2,1,0,0,2,2,3,2,2,0,2,1,2,1,4,0,0,2
MetaMedQA,metamedqa_d78e00f6,2,0,0,0,2,1,2,2,2,0,2,0,2,1,4,0,0,3
MetaMedQA,metamedqa_d78f4b6b,2,0,0,0,3,2,3,2,2,0,3,2,2,1,4,0,0,3
MetaMedQA,metamedqa_d7d49069,2,0,0,0,2,2,3,2,2,0,3,1,0,1,4,0,0,3
MetaMedQA,metamedqa_d885a2ce,2,0,0,0,1,1,2,2,2,0,2,0,2,2,4,3,0,3
MetaMedQA,metamedqa_d8ca7787,2,0,0,0,0,1,3,0,3,0,3,1,2,1,4,0,0,3
MetaMedQA,metamedqa_d8eba12e,3,2,0,0,3,1,3,0,2,0,3,0,1,1,1,0,0,3
MetaMedQA,metamedqa_d98ca0c5,3,0,0,0,2,1,2,0,2,0,3,0,0,1,4,0,0,3
MetaMedQA,metamedqa_d9c0f1d4,2,0,0,0,3,2,3,2,3,0,3,1,2,2,4,0,0,4
MetaMedQA,metamedqa_d9d96a99,2,2,0,0,3,2,3,2,3,0,3,0,3,2,4,1,0,3
MetaMedQA,metamedqa_da2938e2,0,0,0,0,2,1,2,1,2,0,2,0,1,1,3,0,0,2
MetaMedQA,metamedqa_da74f88b,3,0,0,0,3,1,2,2,3,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_da9c117e,3,0,0,0,3,1,3,1,3,0,3,0,2,0,4,0,0,3
MetaMedQA,metamedqa_daac93a5,3,0,0,0,2,1,3,2,2,0,3,0,2,0,4,0,0,3
MetaMedQA,metamedqa_dab4ec8f,2,0,0,0,3,2,2,0,2,0,3,0,2,2,4,0,0,3
MetaMedQA,metamedqa_db1cbda1,2,0,0,0,2,1,2,0,2,0,1,0,0,0,4,1,0,1
MetaMedQA,metamedqa_db420eb7,3,0,0,0,2,1,2,2,2,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_dbf2f878,3,0,0,0,2,1,2,2,2,0,3,1,3,0,4,0,0,2
MetaMedQA,metamedqa_dc129da3,2,0,0,0,3,3,2,2,2,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_dc28e3df,3,2,0,0,3,2,2,2,2,0,2,2,3,2,4,0,0,3
MetaMedQA,metamedqa_dc2cba00,3,0,0,0,3,1,3,2,2,0,3,1,2,2,4,0,0,3
MetaMedQA,metamedqa_dc48107f,2,0,0,0,3,1,2,2,2,0,3,0,0,0,4,2,0,3
MetaMedQA,metamedqa_dc9b75da,3,0,0,0,3,1,2,2,2,0,3,0,2,0,4,1,0,3
MetaMedQA,metamedqa_dcc09550,3,2,0,0,3,1,2,2,2,0,3,1,3,2,4,0,0,3
MetaMedQA,metamedqa_dcc87ea5,3,0,0,0,2,2,2,2,2,0,3,0,2,0,4,0,0,3
MetaMedQA,metamedqa_dd3ddb78,3,0,0,0,3,3,2,2,3,0,3,1,3,0,4,1,0,3
MetaMedQA,metamedqa_dd6e3229,3,0,0,0,3,1,3,2,3,0,3,0,2,1,4,0,0,4
MetaMedQA,metamedqa_dd8fb92d,2,0,2,0,2,2,2,1,2,0,2,0,2,1,3,0,3,3
MetaMedQA,metamedqa_dd9f60c2,3,0,0,0,3,2,3,2,2,0,3,1,2,1,4,0,0,3
MetaMedQA,metamedqa_de279c19,0,0,0,0,0,3,2,0,2,0,2,0,0,0,4,0,0,1
MetaMedQA,metamedqa_de780e01,3,0,0,0,3,1,3,2,3,0,3,0,3,0,4,0,0,3
MetaMedQA,metamedqa_de9457a1,1,0,1,0,2,3,2,1,2,0,2,0,0,1,3,0,2,2
MetaMedQA,metamedqa_decabf88,3,0,0,0,3,3,2,3,3,0,3,1,3,0,4,0,2,3
MetaMedQA,metamedqa_dedfa9ae,2,0,0,0,2,1,2,1,2,0,3,0,1,0,3,0,0,3
MetaMedQA,metamedqa_dee512b8,2,0,0,0,3,2,2,2,2,0,3,0,3,0,4,0,0,3
MetaMedQA,metamedqa_def03d6f,2,0,0,0,3,2,3,2,2,0,1,0,0,0,4,1,0,1
MetaMedQA,metamedqa_df456b94,2,3,0,0,3,1,3,2,3,0,3,1,2,1,4,1,0,3
MetaMedQA,metamedqa_dfb01d3f,2,0,0,0,2,1,2,1,2,0,3,1,2,1,4,1,0,3
MetaMedQA,metamedqa_dfc3c29c,2,0,0,0,2,2,2,0,2,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_dfe49484,2,1,0,0,2,3,2,1,2,0,3,0,2,0,4,0,0,3
MetaMedQA,metamedqa_dfeec674,3,2,0,0,3,2,2,2,3,0,3,2,2,0,4,0,0,2
MetaMedQA,metamedqa_e04a7ae9,1,0,0,0,1,1,2,0,2,0,1,0,0,0,3,0,0,0
MetaMedQA,metamedqa_e056b27d,0,0,0,0,0,3,2,0,2,0,3,0,0,0,4,0,0,2
MetaMedQA,metamedqa_e066be64,3,2,0,0,3,2,2,3,2,0,3,1,2,0,4,0,0,3
MetaMedQA,metamedqa_e077cf00,3,0,0,0,3,1,2,1,2,0,3,0,1,0,4,0,0,3
MetaMedQA,metamedqa_e0f91a1e,3,0,0,0,3,1,3,2,3,0,3,1,3,1,4,0,0,3
MetaMedQA,metamedqa_e0fe1c8e,3,0,0,0,3,3,2,2,3,0,3,1,1,0,4,0,0,3
MetaMedQA,metamedqa_e11c45e0,3,0,0,0,3,3,3,1,2,0,3,0,1,2,4,2,0,3
MetaMedQA,metamedqa_e1236c86,2,0,0,0,3,1,2,0,2,0,3,0,1,0,4,1,0,3
MetaMedQA,metamedqa_e14a43e7,3,0,0,0,3,2,3,3,3,0,3,1,2,1,4,0,0,3
MetaMedQA,metamedqa_e155b504,2,0,1,0,2,1,2,1,2,0,3,0,2,2,4,0,1,3
MetaMedQA,metamedqa_e18b2ede,2,0,0,0,3,1,3,2,2,0,3,0,2,2,4,0,1,3
MetaMedQA,metamedqa_e1e52e87,3,0,0,0,3,2,2,2,2,0,3,2,2,0,4,0,0,3
MetaMedQA,metamedqa_e1f37531,3,0,0,0,3,2,3,1,2,0,3,1,1,0,4,0,0,3
MetaMedQA,metamedqa_e1f5bf8c,3,0,0,0,3,1,2,2,3,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_e1fc6d48,3,0,0,0,2,1,2,2,2,0,3,0,3,0,4,0,0,3
MetaMedQA,metamedqa_e24c7e6e,2,0,0,0,0,1,2,0,2,0,2,0,0,1,4,0,0,0
MetaMedQA,metamedqa_e2f2a78d,2,2,0,0,3,1,3,2,2,0,3,0,3,0,4,0,1,3
MetaMedQA,metamedqa_e30e11d1,1,0,0,0,2,1,2,1,2,0,2,0,0,0,3,0,0,2
MetaMedQA,metamedqa_e3219c11,2,0,0,0,3,1,2,2,2,0,3,1,1,1,4,0,0,3
MetaMedQA,metamedqa_e3784a0a,2,0,2,0,2,2,3,1,2,0,3,0,1,0,3,0,2,3
MetaMedQA,metamedqa_e3e7c891,3,0,0,0,1,3,2,0,2,0,3,0,1,0,4,0,0,2
MetaMedQA,metamedqa_e4672bd1,0,0,0,0,0,3,2,0,2,0,3,0,0,0,4,0,0,3
MetaMedQA,metamedqa_e489cbf1,3,2,0,0,3,1,2,2,3,0,3,0,3,0,4,0,0,3
MetaMedQA,metamedqa_e492a41f,2,0,0,0,2,1,2,1,2,0,2,0,1,1,3,0,0,3
MetaMedQA,metamedqa_e4b274c2,3,0,0,0,3,1,2,2,2,0,3,1,2,2,4,0,0,3
MetaMedQA,metamedqa_e4bd7086,2,0,0,0,2,1,2,2,2,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_e4d29b8d,2,0,0,0,2,1,2,2,2,0,3,1,2,1,4,0,0,2
MetaMedQA,metamedqa_e4dfbd7c,3,0,0,0,3,3,2,2,3,0,3,0,2,0,4,0,0,3
MetaMedQA,metamedqa_e50f7f05,0,0,0,0,3,3,2,0,2,0,3,0,2,0,4,0,0,1
MetaMedQA,metamedqa_e51e163c,0,0,0,0,2,2,2,0,2,0,2,0,2,2,3,0,0,0
MetaMedQA,metamedqa_e520deec,3,0,0,0,2,1,3,2,3,0,3,0,1,1,4,1,0,3
MetaMedQA,metamedqa_e5326669,3,0,0,0,3,3,3,3,3,0,3,2,2,1,4,0,1,3
MetaMedQA,metamedqa_e53cd5e3,3,2,0,0,3,3,3,3,3,0,3,2,3,0,4,1,0,4
MetaMedQA,metamedqa_e56db1c2,2,0,0,0,2,1,2,1,2,0,2,0,0,0,4,0,0,1
MetaMedQA,metamedqa_e59dbe4f,3,0,0,0,3,1,2,0,2,0,3,0,2,0,4,0,0,0
MetaMedQA,metamedqa_e5a7d28c,0,0,0,0,1,2,2,0,2,0,1,0,0,2,1,0,0,1
MetaMedQA,metamedqa_e5f31974,2,0,0,0,3,1,2,2,2,0,3,0,0,1,4,0,0,3
MetaMedQA,metamedqa_e61069d4,2,0,0,0,3,1,2,2,2,0,3,0,2,0,3,0,0,2
MetaMedQA,metamedqa_e63f1f75,3,0,0,0,2,1,2,1,2,0,3,0,0,2,4,0,0,3
MetaMedQA,metamedqa_e6b85946,2,1,0,0,2,1,3,0,3,0,3,1,2,1,4,1,0,3
MetaMedQA,metamedqa_e7021a4e,2,0,0,0,2,2,2,2,2,0,2,2,3,0,3,0,0,3
MetaMedQA,metamedqa_e76e129b,0,0,0,0,2,1,1,0,2,0,1,0,0,1,4,0,0,0
MetaMedQA,metamedqa_e795d218,3,0,0,0,2,1,2,0,2,0,3,1,2,0,4,0,0,3
MetaMedQA,metamedqa_e83b7aa7,3,0,0,0,3,1,2,2,2,0,3,0,3,0,4,0,0,3
MetaMedQA,metamedqa_e84537dc,3,0,0,0,3,1,2,3,2,0,3,1,3,0,4,1,0,3
MetaMedQA,metamedqa_e855ce6a,2,0,0,0,3,1,2,2,2,0,3,0,2,2,4,0,0,0
MetaMedQA,metamedqa_e864ea1e,3,1,0,0,3,1,3,2,3,0,3,0,3,1,4,0,0,4
MetaMedQA,metamedqa_e868a7d3,3,2,0,0,3,3,3,3,3,0,3,0,3,0,4,0,2,4
MetaMedQA,metamedqa_e8b31447,2,0,0,0,2,1,2,1,3,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_e8c7b41e,3,0,0,0,3,3,3,3,3,0,3,2,3,0,4,1,0,3
MetaMedQA,metamedqa_e943ab53,4,0,0,0,0,3,2,0,2,0,4,0,0,1,5,0,0,1
MetaMedQA,metamedqa_e962d764,0,0,0,0,0,3,2,0,2,0,3,0,0,0,5,0,0,1
MetaMedQA,metamedqa_e962e7c0,3,0,0,0,3,3,3,2,2,0,3,0,2,2,4,0,0,3
MetaMedQA,metamedqa_e96424d0,2,0,0,0,2,1,2,2,2,0,3,0,2,0,4,0,0,3
MetaMedQA,metamedqa_e97629a0,0,0,0,0,0,3,3,0,2,0,3,0,0,0,4,0,0,3
MetaMedQA,metamedqa_e980c077,3,0,0,0,3,3,3,3,3,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_e9b31f00,2,0,0,0,2,1,2,0,2,0,3,1,0,0,4,0,0,3
MetaMedQA,metamedqa_ea45c173,2,0,0,0,2,1,2,1,2,0,3,0,2,0,4,0,0,3
MetaMedQA,metamedqa_ea614c06,2,0,0,0,2,3,3,2,2,0,3,0,2,0,3,0,1,3
MetaMedQA,metamedqa_eab9bd22,3,0,0,0,3,1,2,2,2,0,3,0,2,2,4,0,0,3
MetaMedQA,metamedqa_eb1cf1f0,2,0,0,0,3,2,2,2,2,0,3,1,2,1,4,0,0,3
MetaMedQA,metamedqa_ebac45a5,2,1,0,0,3,1,2,2,2,0,3,0,2,0,4,2,0,3
MetaMedQA,metamedqa_ec339843,2,0,0,0,2,3,2,1,2,0,3,1,1,1,3,0,0,3
MetaMedQA,metamedqa_ec5536da,3,0,1,0,3,1,3,0,2,0,3,1,2,1,4,0,1,3
MetaMedQA,metamedqa_ec554f40,3,0,0,0,3,1,2,2,3,0,3,2,3,2,4,0,0,3
MetaMedQA,metamedqa_ec592b9d,2,0,0,0,1,1,2,1,2,0,2,0,0,1,3,1,0,3
MetaMedQA,metamedqa_ecbdc3ba,3,0,0,0,3,1,2,2,2,0,3,1,1,0,4,0,0,3
MetaMedQA,metamedqa_ececbdcd,0,0,0,0,1,1,2,0,1,0,0,0,0,0,3,0,0,0
MetaMedQA,metamedqa_ed85bd20,2,0,0,0,1,1,2,0,1,0,2,0,0,0,4,0,0,1
MetaMedQA,metamedqa_ee0ba685,3,0,0,0,2,1,2,2,2,0,3,0,1,0,3,0,0,3
MetaMedQA,metamedqa_ee0c3649,3,0,0,0,3,1,2,2,3,0,3,1,2,1,4,0,0,3
MetaMedQA,metamedqa_ee4d487f,0,0,0,0,1,1,2,0,2,0,1,0,0,0,3,0,0,1
MetaMedQA,metamedqa_ee627167,3,0,0,0,2,1,2,2,2,0,3,1,2,0,4,0,0,3
MetaMedQA,metamedqa_ee6c0620,2,0,0,0,2,1,2,2,2,0,3,2,2,2,4,1,0,3
MetaMedQA,metamedqa_ee8f594a,2,0,0,0,2,1,2,0,2,0,2,1,1,0,3,0,0,2
MetaMedQA,metamedqa_eef1681a,3,0,2,0,3,1,2,0,2,0,3,0,1,0,3,0,2,3
MetaMedQA,metamedqa_ef2b86dd,0,0,0,0,0,3,3,0,2,0,3,0,0,2,4,0,0,1
MetaMedQA,metamedqa_ef6bcadf,3,0,0,0,3,3,2,2,3,0,3,0,3,1,4,0,0,3
MetaMedQA,metamedqa_efe5ac7d,2,0,0,0,0,3,2,0,2,0,3,0,0,1,5,0,0,1
MetaMedQA,metamedqa_efe69cb9,2,0,0,0,3,1,2,2,2,0,2,0,2,0,4,0,0,2
MetaMedQA,metamedqa_f006df18,0,0,0,0,0,1,2,0,2,0,2,0,0,0,3,0,0,0
MetaMedQA,metamedqa_f0206f59,2,0,0,0,3,2,2,2,2,0,3,0,1,0,4,0,0,3
MetaMedQA,metamedqa_f0597b45,3,0,0,0,3,1,3,3,3,0,3,1,2,1,5,0,0,3
MetaMedQA,metamedqa_f07280f8,2,0,0,0,2,1,2,2,2,0,3,0,1,0,4,0,0,3
MetaMedQA,metamedqa_f121818f,3,0,0,0,3,2,2,2,2,0,3,0,1,0,4,0,0,2
MetaMedQA,metamedqa_f18b7902,2,0,0,0,1,2,2,2,2,0,3,0,2,2,4,3,0,3
MetaMedQA,metamedqa_f1a10831,3,1,0,0,3,2,2,2,3,0,3,0,3,1,4,0,0,3
MetaMedQA,metamedqa_f1af611a,0,0,0,0,0,1,2,0,2,0,1,0,0,1,1,1,0,0
MetaMedQA,metamedqa_f1de7c8b,3,2,0,0,3,3,3,2,3,0,3,0,2,0,4,0,0,3
MetaMedQA,metamedqa_f1e6f7ef,3,0,0,0,3,1,3,3,3,0,3,1,2,0,4,0,0,3
MetaMedQA,metamedqa_f1fb8209,2,0,0,0,3,1,2,1,2,0,3,0,1,0,4,0,0,3
MetaMedQA,metamedqa_f2028c1a,0,0,0,0,1,3,2,0,2,0,1,0,1,1,4,0,0,2
MetaMedQA,metamedqa_f22255a1,2,2,0,0,3,1,2,1,2,0,3,1,3,0,4,0,0,3
MetaMedQA,metamedqa_f24f2bc1,0,0,0,0,0,1,2,0,2,0,2,0,0,0,3,0,0,1
MetaMedQA,metamedqa_f253ead6,3,0,0,0,3,3,3,2,3,0,3,0,1,2,4,0,0,3
MetaMedQA,metamedqa_f26d8718,3,0,0,0,2,3,2,2,2,0,3,0,2,2,4,0,0,3
MetaMedQA,metamedqa_f28954a4,1,0,0,0,2,1,1,0,2,0,2,0,0,1,3,0,0,0
MetaMedQA,metamedqa_f2922358,2,0,0,0,2,1,2,2,2,0,2,0,0,0,3,0,0,0
MetaMedQA,metamedqa_f293ee1b,2,0,0,0,2,1,2,0,2,0,2,0,0,1,3,0,0,2
MetaMedQA,metamedqa_f33d3d45,2,0,0,0,3,2,2,2,3,0,3,0,2,0,4,0,0,2
MetaMedQA,metamedqa_f3cbe40d,3,0,0,0,3,3,2,0,2,0,3,0,0,2,5,0,0,3
MetaMedQA,metamedqa_f52533e0,0,0,0,0,3,1,3,2,3,0,3,0,2,0,1,0,0,4
MetaMedQA,metamedqa_f53fdd48,2,0,0,0,2,1,3,2,2,0,3,0,2,0,4,0,0,3
MetaMedQA,metamedqa_f560db13,2,0,2,0,2,1,3,1,2,0,3,0,1,1,3,0,3,3
MetaMedQA,metamedqa_f5856e04,2,2,2,0,3,2,2,2,2,0,2,0,3,1,3,0,3,3
MetaMedQA,metamedqa_f5ef2a1c,2,0,0,0,2,2,2,2,2,0,3,1,2,1,3,2,0,2
MetaMedQA,metamedqa_f5f50d32,2,0,0,0,3,1,2,0,2,0,3,1,2,0,4,0,0,3
MetaMedQA,metamedqa_f61a4014,3,2,0,0,0,3,2,1,2,0,3,0,3,1,4,0,0,3
MetaMedQA,metamedqa_f657a23c,0,0,0,0,1,1,2,0,2,0,2,0,0,1,3,0,0,1
MetaMedQA,metamedqa_f65a8d2a,3,0,0,0,3,1,2,2,2,0,3,0,2,1,4,0,0,3
MetaMedQA,metamedqa_f67347dc,3,2,0,0,3,2,2,2,2,0,3,0,2,0,3,0,0,3
MetaMedQA,metamedqa_f682d525,3,0,0,0,3,2,2,1,2,0,3,0,0,2,4,0,0,3
MetaMedQA,metamedqa_f6b3affa,3,0,0,0,3,1,2,2,2,0,3,0,2,0,4,0,0,3
MetaMedQA,metamedqa_f6bcfe2b,3,0,0,0,2,1,2,2,2,0,3,1,2,1,3,0,0,3
MetaMedQA,metamedqa_f6c2342c,2,0,0,0,1,1,2,1,2,0,2,0,0,1,3,0,0,3
MetaMedQA,metamedqa_f6ce7521,2,0,0,0,3,1,2,2,2,0,2,2,3,0,4,0,0,3
MetaMedQA,metamedqa_f7053fcb,3,0,0,0,3,2,2,1,2,0,3,0,3,1,4,0,0,3
MetaMedQA,metamedqa_f73464dd,2,0,0,0,2,1,2,2,2,0,3,1,2,0,4,0,0,3
MetaMedQA,metamedqa_f7536a4a,0,0,0,0,2,2,2,2,2,0,2,1,2,2,3,0,0,3
MetaMedQA,metamedqa_f78dad71,3,0,0,0,3,2,3,2,2,0,3,0,1,0,4,0,0,3
MetaMedQA,metamedqa_f793e82f,2,0,0,0,2,1,2,0,2,0,2,0,0,1,3,0,0,2
MetaMedQA,metamedqa_f7a68e06,0,0,0,0,0,3,1,0,2,0,2,0,0,1,4,0,0,1
MetaMedQA,metamedqa_f7dae6f9,2,0,0,0,2,1,2,0,2,0,3,0,0,1,3,0,1,3
MetaMedQA,metamedqa_f7f25dd8,3,3,0,0,3,1,3,2,3,0,3,2,3,2,4,0,0,3
MetaMedQA,metamedqa_f82edb6c,2,0,0,0,2,1,2,0,2,0,3,0,0,0,4,0,0,0
